DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2009-07-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,232.197,106.435,166.488,15.804,51.24335,%,65.709,79.1,33.616,3486,487960,56,,production,OP
2009-07-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,231.809,106.44,166.552,15.915,51.78291,%,65.258,79.335,33.131,3514,491136,56,,production,OP
2009-07-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,231.712,106.444,166.487,16.063,51.93804,%,65.225,79.127,33.094,3523,493410,57,,production,OP
2009-07-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,231.699,106.446,166.456,16.083,51.98825,%,65.243,79.28,33.088,3564,495857,58,,production,OP
2009-07-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,232.072,106.442,166.331,16.028,51.45849,%,65.741,78.746,33.64,3514,489459,57,,production,OP
2009-07-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,232.613,106.435,166.203,16.009,50.76792,%,66.409,79.242,34.362,3451,480363,56,,production,OP
2009-07-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,232.644,106.436,166.373,16.144,50.73841,%,66.271,79.706,34.212,3446,478180,52,,production,OP
2009-07-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,232.695,106.436,166.341,16.055,50.70486,%,66.354,79.244,34.525,3450,484482,44,,production,OP
2009-07-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,233.111,106.454,166.768,16.067,51.28044,%,66.344,79.056,34.969,3396,389613,59,,production,OP
2009-07-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.17,240.718,106.397,167.496,14.394,42.46798,%,73.222,74.011,41.633,2808,386647,70,,production,OP
2009-07-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,237.759,106.433,167.41,15.603,48.35743,%,70.349,77.873,38.761,3444,481045,156,,production,OP
2009-07-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,235.983,106.491,168.128,16.704,50.79347,%,67.854,79.931,35.992,3714,523126,152,,production,OP
2009-07-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,236.934,106.507,168.26,16.704,50.82119,%,68.674,78.784,36.808,3721,525946,128,,production,OP
2009-07-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.343,106.515,168.63,16.843,50.32011,%,69.713,78.921,37.868,3682,521504,147,,production,OP
2009-07-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.425,106.526,169.211,17.034,50.37799,%,70.213,79.146,38.294,3689,523260,167,,production,OP
2009-07-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,240.539,106.537,170.009,17.193,49.25679,%,70.53,80.067,38.644,3737,529699,164,,production,OP
2009-07-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,241.698,106.546,170.435,17.444,50.29896,%,71.263,80.235,39.37,3719,529145,164,,production,OP
2009-07-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,243.001,106.553,170.668,17.51,50.1141,%,72.333,79.472,40.388,3704,526019,167,,production,OP
2009-07-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,244.299,106.559,171.194,17.645,49.9053,%,73.105,79.606,41.106,3734,532080,116,,production,OP
